air_monitor,site_catid,aqs_id,date,day_obs,mean_24hr,pollutant,latitude,longitude,max_8hr,range_of_24hr_mean,year,month,day,temp_f_sunup_max,temp_f_max,temp_f_sunup_avg,temp_f_avg,temp_f_morning_avg,temp_f_afternoon_avg,temp_f_sunup_min,temp_f_min,temp_f_sunup_range,temp_f_range,winddir_mode,winddir_sunup_mode,wind_calm,wind_from_n,wind_from_ne,wind_from_e,wind_from_se,wind_from_s,wind_from_sw,wind_from_w,wind_from_nw,windspd_mph_avg,windspd_mph_med,windspd_mph_sunup_avg,windspd_mph_sunup_med,precip_in_sum,precip_in_sunup_sum,precip_in_night_sum,precip_hrs_duration,precip_hrs_duration_sunup,rh_avg,rh_sunup_avg,dewpoint_f_avg,dewpoint_f_sunup_avg,visibility_miles_avg,visibility_miles_min,visibility_miles_sunup_avg,visibility_miles_sunup_min,cloud_cover_sunup_avg,cloud_cover_avg,overcast_sunup_mode,overcast_mode,month_avg_tempf_max,month_avg_tempf_sunup_max,month_tempf_avg,month_tempf_avg_sunup_avg,winddir_prevday_mode,winddir_prev_2day_mode,wind_shift_to_north,precip_prevday_in_sum,precip_prevnight_in_sum,temp_prevday_f_max,temp_prevday_f_avg,temp_24hr_change_f_max,temp_24hr_change_f_avg,temp_prev3days_avg_f_max,temp_3day_change_f_max,temp_prev30_avg_temp_max,temp_prev30_avg_temp_avg,temp_prevmonth_avg_f_max,temp_prevmonth_avg_f_avg,temp_prevmonth_change_f_max,temp_prevmonth_change_f_avg,temp_change_from_site_avg_max,temp_change_from_site_avg_sunup_max,temp_change_from_site_avg,temp_change_from_site_sunup_avg,parcel_start_date,traj_hourz,receptor_heights,origin_heights,origin_coords,parcel_rain,parcel_rh,parcel_sunflux,background_24hr_ozone_17z_ppb_med,background_24hr_pm25_17z_med,background_24hr_ozone_17z_ppb_mean,background_24hr_pm25_17z_mean,nearest_o3_monitor_miles,nearest_pm_monitor_miles
Anoka Airport,27-003-1002,27-003-1002,2012-11-15,24,10.917,OZONE,45.13768,-93.207615,27.12,"10.9, 10.9",2012,11,15,50.89,50.89,45.38727272727273,41.06916666666667,42.76166666666667,49.714,37.61,28.68,13.280000000000001,22.21,Calm,Calm,0.5454545454545454,0,0,0,0,0,0,0,0.45454545454545453,3.5195833333333333,3.31,4.056363636363637,4.54,0,0,0,0,0,60.25,59.27272727272727,27.914583333333333,31.53181818181818,9.865833333333333,9.63,9.877272727272727,9.64,0.15,0.33,Clear,Clear,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,Calm,FALSE,0,0,51.01,41.4775,-0.11999999999999744,-0.40833333333333144,35.76770833333333,5.301458333333336,48.971724137931034,41.12389367816092,49.32793103448276,41.54942528735632,1.5620689655172413,-0.4802586206896535,8.129999999999995,10.620000000000005,5.792291666666664,9.712272727272733,2012-11-14,17,"10, 250, 500","5.5, 6.3, 528.5","42.055, -94.229; 42.251, -96.144; 44.009, -100.353",0,49.3,465.5,27.8,6.4,27.866666666666667,4.9,70,43
Anoka Airport,27-003-1002,27-003-1002,2012-11-16,24,17.875,OZONE,45.13768,-93.207615,29.75,"17.9, 17.9",2012,11,16,43.48,43.48,34.91909090909091,31.58416666666667,28.884999999999998,42.132,18.9,18.9,24.58,24.58,Calm,Calm,1,0,0,0,0,0,0,0,0,1.8141666666666667,1.7349999999999999,2.2181818181818183,2.57,0,0,0,0,0,59.25,53.09090909090909,18.24625,18.32181818181818,9.857083333333334,9.64,9.911818181818182,9.72,0.22,0.12,Clear,Clear,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,Calm,FALSE,0,0,50.89,41.06916666666667,-7.410000000000004,-9.485,41.27333333333333,-9.689166666666665,48.76620689655172,40.62537356321839,48.971724137931034,41.12389367816092,-5.491724137931037,-9.53972701149425,0.7199999999999918,3.210000000000001,-3.6927083333333357,-0.7559090909090855,2012-11-15,17,"10, 250, 500","553.1, 1553.9, 1921.7","48.503, -94.223; 49.407, -95.133; 49.135, -96.61",0,9.6,357.1,30,7.9,30.4,7.7,64,132
Anoka Airport,27-003-1002,27-003-1002,2012-11-17,24,19.521,OZONE,45.13768,-93.207615,35.62,"19.5, 19.5",2012,11,17,55.48,55.48,48.82545454545455,45.722500000000004,44.30166666666667,54.374,37.38,35.31,18.099999999999994,20.169999999999995,S,S,0,0,0,0,0.2727272727272727,0.7272727272727273,0,0,0,6.70875,6.99,7.000909090909091,7.05,0,0,0,0,0,66,61.90909090909091,34.48916666666667,35.81272727272727,9.627083333333333,8.8,9.607272727272727,8.8,0.35,0.39,Clear,Clear,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,Calm,FALSE,0,0,43.48,31.58416666666667,12,14.138333333333335,36.32666666666667,9.395833333333336,48.891379310344824,40.59748563218391,48.76620689655172,40.62537356321839,6.713793103448275,5.097126436781615,12.719999999999992,15.21,10.445625,13.15045454545455,2012-11-16,17,"10, 250, 500","3.9, 594.8, 1200.3","41.722, -92.535; 37.605, -94.619; 36.657, -96.295",0,48.4,540.3,31.4,12.4,29.866666666666667,15.4,26,36
Anoka Airport,27-003-1002,27-003-1002,2012-11-18,24,29.75,OZONE,45.13768,-93.207615,36.75,"29.8, 29.8",2012,11,18,57.1,57.1,51.487272727272725,50.54541666666667,48.04,55.622,44.37,44.37,12.730000000000004,12.730000000000004,S,S,0.09090909090909091,0,0,0,0.36363636363636365,0.5454545454545454,0,0,0,7.562083333333334,7.45,7.63,7.46,0,0,0,0,0,52.5,49.45454545454545,33.682916666666664,33.03090909090909,9.86625,9.73,9.838181818181818,9.73,0.19,0.41,Clear,Clear,42.760000000000005,40.269999999999996,35.276875000000004,35.675,S,Calm,FALSE,0,0,55.48,45.722500000000004,1.6200000000000045,4.822916666666664,38.653333333333336,11.892083333333332,48.998275862068965,40.841307471264365,48.891379310344824,40.59748563218391,8.208620689655177,9.947931034482757,14.339999999999996,16.830000000000005,15.268541666666664,15.812272727272727,2012-11-17,17,"10, 250, 500","0, 0, 174.2","40.644, -91.351; 39.47, -91.799; 36.289, -95.483",0,57.6,495.3,35,22.1,33.56666666666666,17.766666666666666,1,28
Anoka Airport,27-003-1002,27-003-1002,2012-11-19,24,24.333,OZONE,45.13768,-93.207615,30.12,"24.3, 24.3",2012,11,19,58.35,58.35,53.99909090909091,49.80166666666667,51.47666666666667,57.416000000000004,48.87,38.95,9.480000000000004,19.4,Calm,Calm,0.6363636363636364,0,0,0,0.18181818181818182,0.18181818181818182,0,0,0,3.504166666666667,4.67,4.100909090909091,4.47,0,0,0,0,0,62.95833333333333,57,37.28333333333333,38.94181818181818,9.960416666666667,9.79,9.99,9.89,0.58,0.49,Clear,Clear,42.760000000000005,40.269999999999996,35.276875000000004,35.675,S,S,FALSE,0,0,57.1,50.54541666666667,1.25,-0.7437499999999986,48.13395833333334,1.66770833333333,48.62034482758621,40.71202586206896,48.998275862068965,40.841307471264365,9.351724137931036,8.960359195402305,15.589999999999996,18.080000000000005,14.524791666666665,18.324090909090913,2012-11-18,17,"10, 250, 500","0, 607, 543.5","39.889, -91.265; 35.6, -93.994; 33.9, -97.925",0,46.8,515.8,42.5,12.5,38.3,13.766666666666667,4,36
Anoka Airport,27-003-1002,27-003-1002,2012-11-20,24,8.833,OZONE,45.13768,-93.207615,20.12,"8.8, 8.8",2012,11,20,52.21,52.21,42.733636363636364,40.33125,37.11333333333333,49.550000000000004,31.16,31.16,21.05,21.05,Calm,Calm,1,0,0,0,0,0,0,0,0,1.6216666666666666,1.41,1.1827272727272726,1.21,0,0,0,0,0,78.29166666666667,72.18181818181819,33.56125,33.52363636363636,8.205833333333333,2.79,7.76,2.79,0.22,0.17,Clear,Clear,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,S,FALSE,0,0,58.35,49.80166666666667,-6.140000000000001,-9.470416666666672,50.173541666666665,-9.842291666666668,48.326206896551724,40.22301724137931,48.62034482758621,40.71202586206896,3.589655172413792,-0.3807758620689654,9.449999999999996,11.940000000000005,5.054374999999993,7.058636363636367,2012-11-19,17,"10, 250, 500","177.6, 883.3, 1489.6","47.411, -96.412; 49.661, -96.639; 50.177, -97.525",0,58.8,316,23.2,9.2,21.03333333333333,10.066666666666666,39,39
Anoka Airport,27-003-1002,27-003-1002,2012-11-21,24,10.292,OZONE,45.13768,-93.207615,15,"10.3, 10.3",2012,11,21,59.45,59.45,52.81272727272727,50.84,48.6,57.662,43.95,40.53,15.5,18.92,Calm,Calm,0.8181818181818182,0,0,0,0,0.09090909090909091,0.09090909090909091,0,0,4.683333333333334,4.49,4.2681818181818185,4.62,0,0,0,0,0,61.708333333333336,58.18181818181818,37.79375,38.13454545454545,9.833333333333334,9.37,9.918181818181818,9.64,0.44,0.22,Clear,Clear,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,Calm,FALSE,0,0,52.21,40.33125,7.240000000000002,10.508750000000006,45.06645833333333,5.773541666666674,48.21758620689655,39.983563218390806,48.326206896551724,40.22301724137931,11.123793103448278,10.616982758620694,16.689999999999998,19.180000000000007,15.563125,17.137727272727275,2012-11-20,17,"10, 250, 500","47.3, 351.3, 818.7","42.385, -94.203; 39.799, -97.737; 41.264, -103.471",0,43.7,467.1,25.8,17.3,25.166666666666668,16,62,57
Anoka Airport,27-003-1002,27-003-1002,2012-11-22,24,24.417,OZONE,45.13768,-93.207615,33.25,"24.4, 24.4",2012,11,22,55.01,58.15,48.17818181818182,45.33583333333333,52.733333333333334,46.63,34.39,24.67,20.619999999999997,33.48,W,W,0.18181818181818182,0,0,0,0,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.09090909090909091,8.50875,8.195,7.985454545454545,8.04,0.011600000000000001,0.0064,0.0052,0,0,72.83333333333333,69.81818181818181,36.72875,38.56909090909091,8.400833333333333,2.7,9.354545454545455,4.41,0.52,0.49,Clear,Clear,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,Calm,FALSE,0,0,59.45,50.84,-1.3000000000000043,-5.50416666666667,45.585625,-0.24979166666666686,48.19586206896552,39.64469827586207,48.21758620689655,39.983563218390806,9.93241379310345,5.352270114942527,15.389999999999993,14.740000000000002,10.05895833333333,12.503181818181822,2012-11-21,17,"10, 250, 500","0, 109.9, 598.1","40.311, -95.268; 40.159, -99.06; 46.173, -103.857",0,49.7,469,38.2,7.8,32.96666666666667,5.866666666666667,55,45
Anoka Airport,27-003-1002,27-003-1002,2012-11-23,24,29.125,OZONE,45.13768,-93.207615,32.5,"29.1, 29.1",2012,11,23,25.87,25.87,22.958181818181817,21.612916666666667,20.98,25.186,18.69,15.6,7.18,10.270000000000001,NW,NW,0,0,0,0,0,0,0,0,1,9.33375,10.2,9.578181818181818,10.16,0.0011,7e-4,4e-4,0,0,75.08333333333333,71.54545454545455,14.8875,15.094545454545456,8.159583333333334,2.06,9.55181818181818,8.29,0.95,0.92,Overcast,Overcast,42.760000000000005,40.269999999999996,35.276875000000004,35.675,W,Calm,FALSE,0.011600000000000001,0.0052,58.15,45.33583333333333,-32.28,-23.722916666666666,48.08791666666667,-26.475000000000005,47.44137931034483,39.02676724137931,48.19586206896552,39.64469827586207,-22.325862068965517,-18.031781609195402,-16.890000000000004,-14.399999999999995,-13.663958333333337,-12.71681818181818,2012-11-22,17,"10, 250, 500","56.2, 102, 409.1","51.966, -99.505; 54.283, -97.864; 55.796, -94.055",0,79.9,210.6,29,5,24,6.333333333333333,263,263
Anoka Airport,27-003-1002,27-003-1002,2012-11-24,24,19.625,OZONE,45.13768,-93.207615,32.5,"19.6, 19.6",2012,11,24,26.85,28.71,19.545454545454547,19.34125,14.688333333333333,24.334,8.08,8.08,18.770000000000003,20.630000000000003,Calm,Calm,0.7272727272727273,0,0,0,0.2727272727272727,0,0,0,0,3.1579166666666665,3.725,3.346363636363636,4.28,3e-4,3e-4,0,0,0,74.70833333333333,74.36363636363636,12.3225,12.468181818181819,9.793333333333333,9.7,9.878181818181819,9.7,0.64,0.53,Overcast,Overcast,42.760000000000005,40.269999999999996,35.276875000000004,35.675,NW,W,FALSE,0.0011,4e-4,25.87,21.612916666666667,2.84,-2.2716666666666683,33.474375,-14.133125000000003,47.09448275862069,38.44211206896552,47.44137931034483,39.02676724137931,-18.731379310344828,-19.685517241379312,-14.050000000000004,-13.419999999999995,-15.935625000000005,-16.12954545454545,2012-11-23,17,"10, 250, 500","132.4, 318.3, 667.5","47.534, -96.482; 47.729, -96.947; 49.165, -96.715",0,70.3,242.3,33,3.9,31.7,3.8666666666666667,45,45
Anoka Airport,27-003-1002,27-003-1002,2012-11-25,24,19.833,OZONE,45.13768,-93.207615,24,"19.8, 19.8",2012,11,25,29.1,29.57,28.447272727272725,28.579583333333332,28.236666666666665,28.514,27.82,26.11,1.2800000000000011,3.460000000000001,Calm,Calm,0.45454545454545453,0,0,0,0,0,0,0.18181818181818182,0.36363636363636365,5.13875,5.04,5.37,5.22,0,0,0,0,0,74.5,76.54545454545455,21.5025,22.042727272727273,9.737083333333333,9.68,9.733636363636364,9.68,0.99,0.99,Overcast,Overcast,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,NW,FALSE,3e-4,0,28.71,19.34125,0.8599999999999994,9.238333333333333,20.477083333333333,8.1025,46.633448275862065,38.21813218390805,47.09448275862069,38.44211206896552,-17.524482758620692,-9.86252873563219,-13.190000000000005,-11.169999999999995,-6.697291666666672,-7.227727272727272,2012-11-24,17,"10, 250, 500","649.2, 1159, 1549.6","52.744, -103.573; 53.345, -107.713; 53.776, -110.333",0,58.9,229.3,24,0.8,24,2.533333333333333,288,288
Anoka Airport,27-003-1002,27-003-1002,2012-11-26,24,24.667,OZONE,45.13768,-93.207615,28,"24.7, 24.7",2012,11,26,20.4,23.84,15.870909090909091,15.9025,13.043333333333333,19.128,10.46,10.46,9.939999999999998,13.379999999999999,Calm,Calm,0.9090909090909091,0,0,0,0,0,0,0,0.09090909090909091,3.99875,4.3100000000000005,4.067272727272727,4.29,0,0,0,0,0,69.375,66.45454545454545,7.5320833333333335,6.431818181818182,9.688333333333334,9.4,9.641818181818183,9.4,0.12,0.24,Clear,Clear,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,Calm,FALSE,0,0,29.57,28.579583333333332,-5.73,-12.677083333333332,23.960416666666667,-8.057916666666667,45.90758620689655,37.55050287356322,46.633448275862065,38.21813218390805,-22.793448275862065,-22.315632183908047,-18.920000000000005,-19.869999999999997,-19.374375000000004,-19.804090909090906,2012-11-25,17,"10, 250, 500","161.2, 795.9, 1152.5","49.872, -97.671; 51.47, -97.896; 51.693, -97.194",0,76.5,110.2,27,5,26.666666666666668,6.166666666666667,206,206
Anoka Airport,27-003-1002,27-003-1002,2012-11-27,24,6.667,OZONE,45.13768,-93.207615,23.5,"6.7, 6.7",2012,11,27,36.13,36.13,27.906363636363636,24.484583333333333,22.543333333333333,33.43,17.66,16.24,18.470000000000002,19.890000000000004,Calm,Calm,0.6363636363636364,0,0,0,0,0.36363636363636365,0,0,0,3.4208333333333334,3.6399999999999997,4.24,4.7,0,0,0,0,0,72.41666666666667,67.54545454545455,16.8175,18.48,9.712916666666667,9.44,9.705454545454545,9.44,0.62,0.42,Overcast,Clear,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,Calm,FALSE,0,0,23.84,15.9025,12.290000000000003,8.582083333333333,22.241041666666668,2.2435416666666654,45.59413793103448,37.09540229885057,45.90758620689655,37.55050287356322,-9.777586206896551,-13.065919540229885,-6.630000000000003,-4.1399999999999935,-10.79229166666667,-7.768636363636361,2012-11-26,17,"10, 250, 500","1, 5, 1061.4","44.421, -94.913; 43.665, -97.054; 43.375, -101.414",0,62.6,390.5,25.1,7.2,24.2,6.433333333333334,19,19
Anoka Airport,27-003-1002,27-003-1002,2012-11-28,24,15.792,OZONE,45.13768,-93.207615,24.25,"15.8, 15.8",2012,11,28,34.48,34.48,30.12363636363636,29.1,27.22833333333333,33.476,24.82,24.82,9.659999999999997,9.659999999999997,Calm,Calm,0.7272727272727273,0,0,0,0,0.18181818181818182,0.09090909090909091,0,0,3.63875,3.6950000000000003,3.5,2.99,6e-4,6e-4,0,0,0,75.20833333333333,71.81818181818181,22.125416666666666,22.04,9.770833333333334,9.6,9.8,9.67,0.69,0.72,Clear,Overcast,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,Calm,FALSE,0,0,36.13,24.484583333333333,-1.6500000000000057,4.615416666666668,20.19354166666667,8.906458333333333,45.09551724137931,36.81836206896552,45.59413793103448,37.09540229885057,-11.114137931034485,-7.995402298850571,-8.280000000000008,-5.789999999999999,-6.176875000000003,-5.551363636363636,2012-11-27,17,"10, 250, 500","6.7, 649.9, 1406.2","45.125, -95.824; 47.412, -96.023; 48.077, -98.943",0,79.6,168.7,17.8,9.1,15.933333333333334,9.5,51,40
Anoka Airport,27-003-1002,27-003-1002,2012-11-29,24,7.708,OZONE,45.13768,-93.207615,19.38,"7.7, 7.7",2012,11,29,38.57,38.57,32.986363636363635,31.111666666666665,29.505,37.544,23.32,23.31,15.25,15.260000000000002,Calm,NE,0.36363636363636365,0,0.6363636363636364,0,0,0,0,0,0,3.5716666666666668,5.015000000000001,4.291818181818182,5.17,8e-4,8e-4,0,0,0,77.25,73.0909090909091,24.66875,25.066363636363636,9.03,7.15,9.167272727272728,7.15,0.35,0.28,Clear,Clear,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,Calm,FALSE,6e-4,0,34.48,29.1,4.090000000000003,2.011666666666663,26.792291666666667,4.319374999999997,44.69034482758621,36.649324712643676,45.09551724137931,36.81836206896552,-6.525517241379312,-5.706695402298855,-4.190000000000005,-1.6999999999999957,-4.165208333333339,-2.6886363636363626,2012-11-28,17,"10, 250, 500","0, 0, 15.9","42.753, -92.677; 42.449, -92.689; 41.291, -93.727",0,64.8,416.6,18.1,15.4,18.3,15.033333333333333,117,19
Anoka Airport,27-003-1002,27-003-1002,2012-11-30,24,18.208,OZONE,45.13768,-93.207615,20,"18.2, 18.2",2012,11,30,35.05,35.05,33.70636363636363,32.69541666666667,32.76833333333333,34.778,31.48,29.85,3.5699999999999967,5.199999999999996,Calm,Calm,1,0,0,0,0,0,0,0,0,4.6275,4.385,4.250909090909091,4.3,5e-4,0,5e-4,0,0,84.83333333333333,83.27272727272727,28.605,29.14636363636364,7.08375,3.98,6.864545454545454,6.57,1,0.9,Overcast,Overcast,42.760000000000005,40.269999999999996,35.276875000000004,35.675,Calm,Calm,FALSE,8e-4,0,38.57,31.111666666666665,-3.520000000000003,1.583750000000002,30.105833333333333,2.5895833333333336,44.37103448275862,36.4073275862069,44.69034482758621,36.649324712643676,-9.640344827586212,-3.953908045977009,-7.710000000000008,-5.219999999999999,-2.5814583333333374,-1.9686363636363637,2012-11-29,17,"10, 250, 500","11.5, 0.9, 0","45.77, -88.083; 46.018, -86.686; 45.094, -86.457",0,77.9,305.8,23,14.4,23.933333333333334,14.533333333333333,38,38
Anoka Airport,27-003-1002,27-003-1002,2012-12-01,24,10.25,OZONE,45.13768,-93.207615,18.62,"10.2, 10.2",2012,12,1,45.86,45.86,42.307,39.73833333333333,39.26833333333333,44.288,37.42,34.02,8.439999999999998,11.839999999999996,SE,SE,0.4,0,0,0,0.5,0.1,0,0,0,4.509166666666666,5.824999999999999,4.918,5.72,5e-4,0,5e-4,0,0,91.04166666666667,87.7,37.26708333333333,38.834,3.21625,1.27,3.192,2.22,0.98,0.87,Overcast,Overcast,29.77,24.25,24.254583333333333,22.683,Calm,Calm,FALSE,5e-4,5e-4,35.05,32.69541666666667,10.810000000000002,7.042916666666663,31.903541666666666,7.834791666666664,44.60655172413793,36.64375,44.37103448275862,36.4073275862069,1.4889655172413825,3.331005747126433,16.09,21.61,15.483749999999997,19.624000000000002,2012-11-30,17,"10, 250, 500","0, 0, 0","43.187, -90.022; 42.706, -89.981; 41.804, -92.089",0,79.8,297.4,13.4,23.7,13.7,24.5,29,24
Anoka Airport,27-003-1002,27-003-1002,2012-12-02,24,2.667,OZONE,45.13768,-93.207615,7.38,"2.7, 2.7",2012,12,2,37.36,39.54,34.81,34.685833333333335,32.193333333333335,36.67,29.7,29.22,7.66,10.32,Calm,Calm,0.9,0,0,0,0.1,0,0,0,0,2.63625,3.065,2.775,3.5149999999999997,0,0,0,0,0,95.625,95.9,33.57,33.747,1.4370833333333333,0.35,1.3339999999999999,0.43,0.99,0.87,Foggy,Foggy,29.77,24.25,24.254583333333333,22.683,SE,Calm,FALSE,5e-4,5e-4,45.86,39.73833333333333,-6.32,-5.052499999999995,36.216875,-1.5310416666666669,44.52758620689655,36.52135057471264,44.60655172413793,36.64375,-5.0665517241379305,-1.9579166666666623,9.77,13.11,10.431250000000002,12.127000000000002,2012-12-01,17,"10, 250, 500","0, 244.3, 972.9","45.075, -95.599; 47.102, -96.95; 47.164, -101.218",0,78.7,312.5,11,23.3,12.366666666666667,22.4,10,10
Anoka Airport,27-003-1002,27-003-1002,2012-12-03,24,11.708,OZONE,45.13768,-93.207615,15.25,"11.7, 11.7",2012,12,3,53.73,53.73,51.956,47.415416666666665,51.44333333333333,52.972,48.43,40.05,5.299999999999997,13.68,W,W,0,0,0,0,0,0.4,0.1,0.5,0,6.879166666666666,6.79,7.037,7.16,0.0063999999999999994,0.0056,7.999999999999999e-4,0,0,84.41666666666667,85.6,42.70791666666667,47.579,5.995,1.11,5.595,1.11,0.8,0.57,Overcast,Overcast,29.77,24.25,24.254583333333333,22.683,Calm,SE,FALSE,0,0,39.54,34.685833333333335,14.189999999999998,12.72958333333333,37.21208333333333,10.203333333333333,44.855172413793106,36.810560344827586,44.52758620689655,36.52135057471264,9.202413793103446,10.894066091954024,23.959999999999997,29.479999999999997,23.160833333333333,29.273000000000003,2012-12-02,17,"10, 250, 500","3, 118.5, 223","41.876, -91.483; 38.917, -92.498; 34.373, -97.769",0,80.1,449.1,19.1,15.8,19.733333333333334,17.333333333333336,42,13
Anoka Airport,27-003-1002,27-003-1002,2012-12-04,24,20.875,OZONE,45.13768,-93.207615,24.38,"20.9, 20.9",2012,12,4,31.78,42.91,30.201999999999998,30.839166666666667,30.045,31.234,27.9,21.22,3.8800000000000026,21.689999999999998,NW,NW,0.1,0,0,0,0,0,0,0,0.9,5.5775,6.23,6.699,6.84,0,0,0,0,0,60.541666666666664,56.7,18.72125,16.604,9.766666666666667,9.69,9.795,9.74,0,0,Clear,Clear,29.77,24.25,24.254583333333333,22.683,W,Calm,FALSE,0.0063999999999999994,7.999999999999999e-4,53.73,47.415416666666665,-10.82,-16.576249999999998,41.050625,-10.21145833333333,44.863103448275865,36.494827586206895,44.855172413793106,36.810560344827586,-1.9451724137931095,-5.9713936781609185,13.139999999999997,7.530000000000001,6.584583333333335,7.518999999999998,2012-12-03,17,"10, 250, 500","17.6, 52.5, 463.1","46.957, -100.703; 48.91, -104; 53.685, -102.817",0,76.5,297.2,30.8,2.4,29.933333333333334,2.466666666666667,10,10
Anoka Airport,27-003-1002,27-003-1002,2012-12-05,24,19,OZONE,45.13768,-93.207615,23.88,"19, 19",2012,12,5,34.44,38.84,28.959,27.4,23.246666666666666,32.808,19.11,17.39,15.329999999999998,21.450000000000003,SE,SE,0.1,0,0,0,0.9,0,0,0,0,6.249583333333333,7.3100000000000005,7.736,7.73,0.0011,0,0.0011,0,0,61.708333333333336,57.4,15.4675,15.388,9.90125,9.69,9.911,9.7,0.62,0.46,Clear,Clear,29.77,24.25,24.254583333333333,22.683,NW,W,FALSE,0,0,42.91,30.839166666666667,-4.069999999999993,-3.4391666666666687,39.127291666666665,-11.727291666666666,44.71551724137931,36.044353448275864,44.863103448275865,36.494827586206895,-6.023103448275862,-9.094827586206897,9.070000000000004,10.189999999999998,3.145416666666666,6.276,2012-12-04,17,"10, 250, 500","23.7, 602.7, 1440.2","47.067, -94.359; 48.991, -94.996; 48.771, -96.139",0,64.8,261.7,26.2,3.1,27.233333333333334,3.1666666666666665,107,48
Anoka Airport,27-003-1002,27-003-1002,2012-12-06,24,16.875,OZONE,45.13768,-93.207615,22.75,"16.9, 16.9",2012,12,6,43.27,44.21,41.924,39.79375,42.93333333333334,41.824,38.98,27.23,4.290000000000006,16.98,S,W,0,0,0,0,0,0.1,0.1,0.6,0.2,7.0675,7.245,7.031,7.035,0.0021,0,0.0021,0,0,66.66666666666667,67.1,29.5025,31.727,9.92,9.57,9.895,9.57,0.4,0.57,Clear,Clear,29.77,24.25,24.254583333333333,22.683,SE,NW,FALSE,0.0011,0.0011,38.84,27.4,5.3699999999999974,12.393750000000004,29.11958333333333,10.674166666666672,44.68137931034483,36.02403735632184,44.71551724137931,36.044353448275864,-0.5055172413793088,3.749396551724139,14.440000000000001,19.020000000000003,15.53916666666667,19.241,2012-12-05,17,"10, 250, 500","0, 623.6, 597.6","40.072, -94.573; 51.063, -113.347; 52.084, -110.229",0,44.1,240.6,36.9,2.4,32.36666666666667,3.4,55,27
Anoka Airport,27-003-1002,27-003-1002,2012-12-07,24,12.583,OZONE,45.13768,-93.207615,20.38,"12.6, 12.6",2012,12,7,30.89,30.89,28.251,26.699166666666667,25.881666666666668,30.380000000000003,21.2,21.2,9.690000000000001,9.690000000000001,Calm,Calm,1,0,0,0,0,0,0,0,0,1.6979166666666667,1.6400000000000001,2.104,2.425,7.999999999999999e-4,3e-4,5e-4,0,0,83.33333333333333,79.6,22.295833333333334,22.734,7.632083333333333,3.12,8.252,4.65,0.79,0.6,Overcast,Overcast,29.77,24.25,24.254583333333333,22.683,S,SE,FALSE,0.0021,0.0021,44.21,39.79375,-13.32,-13.094583333333336,33.596875,-6.8977083333333304,43.90862068965517,35.47787356321839,44.68137931034483,36.02403735632184,-13.79137931034483,-9.324870689655175,1.120000000000001,6.640000000000001,2.444583333333334,5.568000000000001,2012-12-06,17,"10, 250, 500","6.3, 283.8, 425.7","46.395, -96.72; 47.467, -98.341; 48.996, -102.2",0,81.7,305,21,6,26.666666666666668,5.833333333333333,26,26
Anoka Airport,27-003-1002,27-003-1002,2012-12-08,24,18.625,OZONE,45.13768,-93.207615,23.5,"18.6, 18.6",2012,12,8,33.62,33.62,30.59,28.7825,27.881666666666668,33.004,25.16,25.01,8.459999999999997,8.609999999999996,Calm,Calm,1,0,0,0,0,0,0,0,0,2.0966666666666667,1.6600000000000001,2.309,2.38,0.011,0.011,0,0,0,84.08333333333333,80.4,24.492916666666666,25.17,9.155833333333334,6.29,9.397,8.67,0.46,0.66,Clear,Overcast,29.77,24.25,24.254583333333333,22.683,Calm,S,FALSE,7.999999999999999e-4,5e-4,30.89,26.699166666666667,2.729999999999997,2.083333333333332,33.24645833333334,-4.463958333333338,43.25896551724138,34.983836206896555,43.90862068965517,35.47787356321839,-10.288620689655176,-6.695373563218389,3.849999999999998,9.369999999999997,4.527916666666666,7.907,2012-12-07,17,"10, 250, 500","327.5, 817.7, 1151.8","48.23, -93.19; 47.99, -95.714; 47.732, -97.85",0,65.8,294,14,9.4,18.233333333333334,8.466666666666667,21,72
